source_family,source_record_id,person_raw,office_raw,start_raw,end_raw,party_raw,link_basis,service_ids,inclusion_states,affiliation_ids,decision_ids
pinned_cabinet_list,dilma_rousseff:1:48,"[""Secretaria de Políticas de Promoção da Igualdade Racial"", """", ""Nilma Lino Gomes"", ""—"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (secretaria incorporada ao Ministério da Mulher, da Família e dos Direitos Humanos)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-48,true:titular,affiliation-868ac39afc7e;affiliation-e8a01b2cb1e0,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:49,"[""Ministério da Integração Nacional"", """", ""Gilberto Occhi"", ""PP"", ""1º de janeiro de 2015"", ""13 de abril de 2016 (renunciou ao cargo)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-49,true:titular,affiliation-425de9b86c8c;affiliation-eb8404d6b3ec,PERSON-CONTINUITY-REVIEW;R03
pinned_cabinet_list,dilma_rousseff:1:5,"[""Secretaria de Assuntos Estratégicos"", """", ""Roberto Mangabeira Unger"", ""—"", ""5 de fevereiro de 2015"", ""14 de setembro de 2015"", ""[ 35 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-5,true:titular,affiliation-56398b55c5be,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:50,"[""Ministério da Integração Nacional"", """", ""Josélio de Andrade Moura"", ""—"", ""13 de abril de 2016 (interino)"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 47 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-50,true:vacancy_acting,affiliation-47d73aaf6f1d,C016;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:51,"[""Ministério da Justiça"", """", ""José Eduardo Cardozo"", ""PT"", ""1º de janeiro de 2015"", ""3 de março de 2016"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-51,true:titular,affiliation-29b39d7f6cbc;affiliation-53f836355175,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:52,"[""Ministério da Justiça"", """", ""Wellington César Lima e Silva"", ""—"", ""3 de março de 2016"", ""14 de março de 2016 (nomeação suspensa pelo STF)"", ""[ 48 ]""]",,,,,included_reviewed_service,service-84105bf0fa5f,true:titular,affiliation-92f5f5b8364f,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,dilma_rousseff:1:53,"[""Ministério da Justiça"", """", ""Eugênio Aragão"", ""—"", ""14 de março de 2016"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 49 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-53,true:titular,affiliation-cc9dac3fc072,OFF-011;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,dilma_rousseff:1:54,"[""Ministério do Meio Ambiente"", """", ""Izabella Teixeira"", ""—"", ""1º de janeiro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-54,true:titular,affiliation-af9da88352fc,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:55,"[""Secretaria da Micro e Pequena Empresa"", """", ""Guilherme Afif Domingos"", ""PSD"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (secretaria incorporada a Secretaria de Governo do Brasil)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-55,true:titular,affiliation-35e1570fff93,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:56,"[""Ministério de Minas e Energia"", """", ""Eduardo Braga"", ""MDB"", ""1º de janeiro de 2015"", ""20 de abril de 2016 (renunciou ao cargo)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-56,true:titular,affiliation-71a21ce067a9;affiliation-7560fcd88f19,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:57,"[""Ministério de Minas e Energia"", """", ""Marco Antônio Martins Almeida"", ""—"", ""20 de abril de 2016"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)""]",,,,,included_reviewed_service,service-dilma_rousseff-1-57,true:titular,affiliation-3788fbf471f6,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:58,"[""Ministério da Pesca e Aquicultura"", """", ""Helder Barbalho"", ""MDB"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (ministério incorporada ao Ministério da Agricultura, Pecuária e Abastecimento)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-58,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:59,"[""Ministério do Planejamento, Orçamento e Gestão"", """", ""Nelson Barbosa"", ""—"", ""1º de janeiro de 2015"", ""18 de dezembro de 2015"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-59,true:titular,affiliation-627c24007baa;affiliation-bbe72215419d;affiliation-f6f095f8698d,C030;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:6,"[""Secretaria de Assuntos Estratégicos"", """", ""Vitor Pinto Chaves"", ""—"", ""14 de setembro de 2015"", ""2 de outubro de 2015 (secretaria extinta)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-6,true:titular,affiliation-f0ad6d190b88,C018;C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:60,"[""Ministério do Planejamento, Orçamento e Gestão"", """", ""Valdir Moysés Simão"", ""—"", ""21 de dezembro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-60,true:titular,affiliation-70dd8e5afcf8;affiliation-da12fa7641e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:61,"[""Secretaria de Políticas para as Mulheres"", """", ""Eleonora Menicucci"", ""PT"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (secretaria incorporada ao Ministério da Mulher, da Família e dos Direitos Humanos)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-61,true:titular,affiliation-270df0f8e42e,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:62,"[""Secretaria Nacional dos Portos"", """", ""Edson Coelho Araújo"", ""MDB"", ""1º de janeiro de 2015"", ""2 de outubro de 2015"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-62,true:titular,affiliation-7b274d41a3ea,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:63,"[""Secretaria Nacional dos Portos"", """", ""Helder Barbalho"", ""MDB"", ""2 de outubro de 2015"", ""20 de abril de 2016 (renunciou ao cargo)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-63,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C009;C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:64,"[""Secretaria Nacional dos Portos"", """", ""Maurício Muniz Barreto de Carvalho"", ""—"", ""20 de abril de 2016"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", """"]",,,,,included_reviewed_service,service-dilma_rousseff-1-64,true:titular,affiliation-f443e02e8e29,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:65,"[""Ministério da Previdência Social"", """", ""Carlos Eduardo Gabas"", ""PT"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (ministério incorporada ao Ministério do Trabalho e Previdência Social)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-65,true:titular,affiliation-178c65b3baec;affiliation-3fe827923a90,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:66,"[""Ministério das Relações Exteriores"", """", ""Mauro Vieira"", ""—"", ""1º de janeiro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-66,true:titular,affiliation-7a8a481bf349;affiliation-7d9b15c431f8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:67,"[""Secretaria de Relações Institucionais"", """", ""Pepe Vargas"", ""PT"", ""1º de janeiro de 2015"", ""7 de abril de 2015 (secretaria extinta)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-67,true:titular,affiliation-cb70210091eb;affiliation-ec96137176df,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:68,"[""Ministério da Saúde"", """", ""Arthur Chioro"", ""PT"", ""1º de janeiro de 2015"", ""1 de outubro de 2015"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-68,true:titular,affiliation-72fe9140fcd2,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:69,"[""Ministério da Saúde"", """", ""Marcelo Castro"", ""MDB"", ""1 de outubro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-69,true:titular,affiliation-6ad626a70e58;affiliation-92273432096c;affiliation-d578fe137ca4,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:7,"[""Secretaria de Aviação Civil"", """", ""Eliseu Padilha"", ""MDB"", ""1º de janeiro de 2015"", ""4 de dezembro de 2015 (renunciou ao cargo)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-7,true:titular,affiliation-518560e30e49;affiliation-c67117c71f67,C021;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:70,"[""Secretaria-Geral da Presidência"", """", ""Miguel Rossetto"", ""PT"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (secretaria transformada em Secretaria de Governo do Brasil)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-70,true:titular,affiliation-813232b2bc21;affiliation-c877e5cc140e,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:71,"[""Secretaria-Geral da Presidência"", """", ""Ricardo Berzoini"", ""PT"", ""2 de outubro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-71;service-dilma_rousseff-1-71-pre-transform,false:non_entry;true:titular,affiliation-4b873e91cdd8;affiliation-7af3673c6018,C024;C032;OFF-005;OFF-006;OFF-007;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:72,"[""Ministério do Trabalho e Emprego"", """", ""Manoel Dias"", ""PDT"", ""1º de janeiro de 2015"", ""2 de outubro de 2015 (ministério transformado em Ministério do Trabalho e Previdência Social)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-72,true:titular,affiliation-e21f6f6e3198,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:73,"[""Ministério do Trabalho e Emprego"", """", ""Miguel Rossetto"", ""PT"", ""2 de outubro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 36 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-73,true:titular,affiliation-813232b2bc21;affiliation-c877e5cc140e,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:74,"[""Ministério dos Transportes"", """", ""Antonio Carlos Rodrigues"", ""PL"", ""1º de janeiro de 2015"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-74,true:titular,affiliation-c6da526a7bf3,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:75,"[""Ministério do Turismo"", """", ""Vinicius Lages"", ""—"", ""1º de janeiro de 2015"", ""16 de abril de 2015"", ""[ 1 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-75,true:titular,affiliation-30498ddd5bfa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:76,"[""Ministério do Turismo"", """", ""Henrique Eduardo Alves"", ""MDB"", ""16 de abril de 2015"", ""28 de março de 2016 (renunciou ao cargo)"", ""[ 50 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-76,true:titular,affiliation-1e682eb55f9d;affiliation-398de098c7cd,C045;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:77,"[""Ministério do Turismo"", ""Ficheiro:Alberto-alves.jpg"", ""Alberto Alves"", ""—"", ""28 de março de 2016 (interino)"", ""21 de abril de 2016"", """"]",,,,,included_reviewed_service,service-dilma_rousseff-1-77,true:titular,affiliation-8527ce77d2d2;affiliation-C053-alberto-alves,C019;C053;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:78,"[""Ministério do Turismo"", """", ""Alessandro Teixeira"", ""PT"", ""21 de abril de 2016"", ""12 de maio de 2016 (impeachment de Dilma Rousseff)"", """"]",,,,,included_reviewed_service,service-dilma_rousseff-1-78,true:titular,affiliation-5608554c8b28;affiliation-fc40400effd6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,dilma_rousseff:1:8,"[""Secretaria de Aviação Civil"", """", ""Guilherme Walder Mora Ramalho"", ""—"", ""7 de dezembro de 2015 (interino)"", ""17 de março de 2016"", ""[ 37 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-8,true:vacancy_acting,affiliation-1acf6c75b9f2,ATLAS-551;ATLAS-554;C021;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,dilma_rousseff:1:9,"[""Secretaria de Aviação Civil"", """", ""Mauro Lopes"", ""MDB"", ""17 de março de 2016"", ""18 de abril de 2016 (demitido do cargo)"", ""[ 38 ]""]",,,,,included_reviewed_service,service-dilma_rousseff-1-9,true:titular,affiliation-2e5a9f3d642a;affiliation-4489ca399bcf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:1,"[""Casa Civil"", """", ""Onyx Lorenzoni"", ""DEM"", ""1 de janeiro de 2019"", ""14 de fevereiro de 2020"", ""[ 1 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-1,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
pinned_cabinet_list,jair_bolsonaro:0:10,"[""Ministério das Comunicações"", """", ""Fábio Faria"", ""PSD / PP"", ""17 de junho de 2020"", ""21 de dezembro de 2022"", ""[ 8 ] [ 9 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-10,true:titular,affiliation-5336bbd1fbcc;affiliation-c2505d9199a7,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21
pinned_cabinet_list,jair_bolsonaro:0:11,"[""Ministério das Comunicações"", """", ""Maria Estella Dantas (interina)"", """", ""21 de dezembro de 2022"", ""1 de janeiro de 2023"", ""[ 9 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-11,true:vacancy_acting,affiliation-49705e8c67b1,C028;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;V5W5D002;V5W5D003
pinned_cabinet_list,jair_bolsonaro:0:12,"[""Ministério da Justiça e Segurança Pública"", """", ""Sergio Moro"", ""—"", ""1 de janeiro de 2019"", ""24 de abril de 2020"", ""[ 10 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-12,true:titular,affiliation-4a320856a00d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:13,"[""Ministério da Justiça e Segurança Pública"", """", ""André Mendonça"", ""—"", ""29 de abril de 2020"", ""29 de março de 2021"", ""[ 11 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-13,true:titular,affiliation-5dbeed312323;affiliation-e145e8652a0f,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:14,"[""Ministério da Justiça e Segurança Pública"", """", ""Anderson Torres"", ""PSL / UNIÃO"", ""29 de março de 2021"", ""1 de janeiro de 2023"", ""[ 12 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-14,true:titular,affiliation-3a6107bc4318;affiliation-880fc068e5ce,PERSON-CONTINUITY-REVIEW;R19
pinned_cabinet_list,jair_bolsonaro:0:15,"[""Ministério da Agricultura, Pecuária e Abastecimento"", """", ""Tereza Cristina"", ""DEM / UNIÃO / PP"", ""1 de janeiro de 2019"", ""30 de março de 2022"", ""[ 13 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-15,true:titular,affiliation-06b7bbeb61ed;affiliation-abe479fc17e2;affiliation-c1f76f80514c,BOL-A01;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:16,"[""Ministério da Agricultura, Pecuária e Abastecimento"", """", ""Marcos Montes"", ""PSD"", ""31 de março de 2022"", ""1 de janeiro de 2023"", ""[ 14 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-16,true:titular,affiliation-cbf6a26ba015,PERSON-CONTINUITY-REVIEW;R25
pinned_cabinet_list,jair_bolsonaro:0:17,"[""Gabinete de Segurança Institucional"", """", ""Augusto Heleno"", ""Patriota"", ""1 de janeiro de 2019"", ""1 de janeiro de 2023"", ""[ 15 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-17,true:titular,affiliation-b460623960a1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R20
pinned_cabinet_list,jair_bolsonaro:0:18,"[""Ministério da Defesa"", """", ""Fernando Azevedo e Silva"", ""—"", ""1 de janeiro de 2019"", ""29 de março de 2021"", ""[ 16 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-18,true:titular,affiliation-fd306c6edc6b,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:19,"[""Ministério da Defesa"", """", ""Walter Braga Netto"", ""PL"", ""29 de março de 2021"", ""1 de abril de 2022"", ""[ 17 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-19,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;C068;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:2,"[""Casa Civil"", """", ""Walter Braga Netto"", ""—"", ""18 de fevereiro de 2020"", ""29 de março de 2021"", ""[ 2 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-2,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:20,"[""Ministério da Defesa"", """", ""Paulo Sérgio Nogueira de Oliveira"", ""—"", ""1 de abril de 2022"", ""1 de janeiro de 2023"", ""[ 18 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-20,true:titular,affiliation-a5a55f674fc5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:21,"[""Ministério das Relações Exteriores"", """", ""Ernesto Araújo"", ""—"", ""1 de janeiro de 2019"", ""29 de março de 2021"", ""[ 19 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-21,true:titular,affiliation-c97f93e89378,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:22,"[""Ministério das Relações Exteriores"", """", ""Carlos França"", ""—"", ""6 de abril de 2021"", ""1 de janeiro de 2023"", ""[ 20 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-22,true:titular,affiliation-ba139ab01c35,C072;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:23,"[""Banco Central do Brasil [ nota 1 ]"", """", ""Roberto Campos Neto"", ""—"", ""28 de fevereiro  de 2019"", ""31 de dezembro de 2024"", ""[ 21 ]""]",,,,,included_reviewed_service,service-31568cb97b5d,true:titular,affiliation-213b45561941,BOL-A03;PERSON-CONTINUITY-REVIEW
pinned_cabinet_list,jair_bolsonaro:0:24,"[""Controladoria-Geral da União"", """", ""Wagner Rosário"", ""—"", ""31 de maio de 2017"", ""1 de janeiro de 2023"", ""[ 22 ]""]",,,,,included_reviewed_service,service-jair_bolsonaro-0-24,true:titular,affiliation-170b4b064d8f;affiliation-50f19c1ba2fb,C015;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
