service_id,person_id,person_name,office_id,office_name,administration_id,start_inclusive,end_exclusive,capacity,included,scope_decision,raw_start,raw_end,raw_date_semantics,date_status,date_earliest,date_latest,evidence_ids,decision_ids,source_record_ids
service-58f6ac35cb5d,person-c855c86b4f06,Joaquim Lima de Oliveira,temer-secretaria-geral,Secretaria-Geral,temer,2018-04-10,2018-05-28,vacancy_acting,true,Dated Minister of State scope; OCC-005,2018-04-10,2018-05-28,reviewed half-open interval,adjudicated_source_boundary,,,C028;OCC-005,C028;OFFICE-ADJUDICATION,michel_temer:0:54
service-3e4783281846,person-8a2d89267620,Marcos Jorge de Lima,temer-industria-comercio,"Desenvolvimento, Indústria e Comércio",temer,2018-01-04,2019-01-01,vacancy_acting,true,Dated Minister of State scope; OFF-013;OFF-049;OFF-050;ATLAS-579,2018-01-04,2019-01-01,reviewed half-open interval,adjudicated_source_boundary,,,ATLAS-579;OFF-013;OFF-049;OFF-050,OFFICE-ADJUDICATION;R07,michel_temer:0:27
service-c8d1b1f769cc,person-d2cfce9d7579,Edson Duarte,temer-meio-ambiente,Meio Ambiente,temer,2018-04-06,2019-01-01,vacancy_acting,true,Dated Minister of State scope; OFF-015;OFF-017;ATLAS-590,2018-04-06,2019-01-01,reviewed half-open interval,adjudicated_source_boundary,,,ATLAS-590;OFF-015;OFF-017,OFFICE-ADJUDICATION;R08,michel_temer:0:39
service-michel_temer-0-35,person-86d3dadcfd0f,José Levi Mello,temer-justica,Justiça,temer,2017-02-22,2017-03-07,vacancy_acting,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2017-02-07,2017-03-07,Feb7–22 ordinary temporary delegation while Moraes retained title; vacancy acting afterward.,adjudicated_source_boundary,,,LEG-8668ded98bde,OFFICE-CAPACITY-2017,michel_temer:0:35
service-michel_temer-0-23,person-ffd261ae3f4b,Joaquim Silva e Luna,temer-defesa,Defesa,temer,2018-02-27,2019-01-01,vacancy_acting,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-02-26,2018-12-31,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,LEG-509151491adc,OFFICE-CAPACITY-2018,michel_temer:0:23
service-C034-carlos-henrique-menezes-sobral,person-carlos-henrique-menezes-sobral,Carlos Henrique Menezes Sobral,temer-secretaria-governo,Secretaria de Governo,temer,2018-12-31,2019-01-01,vacancy_acting,true,Statutory executive-secretary succession after Marun formal departure; original DOU fixes Sobral own departure effective January1 2019; no separate vacancy-specific naming decree claimed,2018-12-31,2019-01-01,Half-open reconstructed succession,adjudicated_succession,,,C034;V5W2E003,C034;V5W2D002,C034
service-C035-ivani-dos-santos,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,Secretaria de Governo,temer,2016-11-25,2017-02-03,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2016-11-25,2017-02-03,Half-open reconstructed succession,adjudicated_succession,,,C035,C035,C035
service-C035-ivani-dos-santos-2017-08-02,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,Secretaria de Governo,temer,2017-08-02,2017-08-03,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2017-08-02,2017-08-03,Half-open reconstructed succession,adjudicated_succession,,,C035,C035,C035
service-C035-ivani-dos-santos-2017-10-20,person-ivani-dos-santos,Ivani dos Santos,temer-secretaria-governo,Secretaria de Governo,temer,2017-10-20,2017-10-26,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2017-10-20,2017-10-26,Half-open reconstructed succession,adjudicated_succession,,,C035,C035,C035
service-C041-paulo-pedrosa-2016-10-10,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2016-10-10,2016-10-11,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2016-10-10,2016-10-11,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C041-paulo-pedrosa-2016-10-25,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2016-10-25,2016-10-26,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2016-10-25,2016-10-26,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C041-paulo-pedrosa-2017-04-26,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2017-04-26,2017-04-27,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2017-04-26,2017-04-27,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C041-paulo-pedrosa-2017-08-02,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2017-08-02,2017-08-03,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2017-08-02,2017-08-03,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C041-paulo-pedrosa-2017-10-18,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2017-10-18,2017-10-26,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2017-10-18,2017-10-26,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C041-paulo-pedrosa-2018-04-06,person-paulo-pedrosa,Paulo Pedrosa,temer-minas-e-energia,Minas e Energia,temer,2018-04-06,2018-04-10,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2018-04-06,2018-04-10,Half-open reconstructed succession,adjudicated_succession,,,C041,C041,C041
service-C046-maria-helena-guimaraes-de-castro,person-maria-helena-guimaraes-de-castro,Maria Helena Guimarães de Castro,temer-educacao,Educação,temer,2018-04-06,2018-04-10,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2018-04-06,2018-04-10,Half-open reconstructed succession,adjudicated_succession,,,C046,C046,C046
service-C047-mariana-ribas-da-silva,person-mariana-ribas-da-silva,Mariana Ribas da Silva,temer-cultura,Cultura,temer,2016-11-22,2016-11-23,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2016-11-22,2016-11-23,Half-open reconstructed succession,adjudicated_succession,,,C047,C047,C047
service-C051-mario-ramos-ribeiro,person-mario-ramos-ribeiro,Mário Ramos Ribeiro,temer-integracao,Integração Nacional,temer,2018-04-06,2018-04-10,vacancy_acting,true,Documented acting service following formal departure; affiliation researched independently,2018-04-06,2018-04-10,Half-open reconstructed succession,adjudicated_succession,,,C051,C051,C051
service-C052-person-97d87d5bc202,person-97d87d5bc202,Esteves Colnago,temer-planejamento,"Planejamento, Orçamento e Gestão",temer,2018-04-06,2018-04-10,vacancy_acting,true,Qualifying vacancy replacement; ordinary travel substitutions remain excluded,2018-04-06,2018-04-10,Half-open reconstruction of designated deputy in documented vacancy,adjudicated_succession,,,C052;LEG-d0da31186ebc,C052;POPULATION-REVIEW,michel_temer:0:44
service-C053-person-9cf6aaca0bc9,person-9cf6aaca0bc9,Alberto Alves,temer-turismo,Turismo,temer,2018-04-06,2018-04-10,vacancy_acting,true,Qualifying vacancy replacement; ordinary travel substitutions remain excluded,2018-04-06,2018-04-10,Half-open reconstruction of designated deputy in documented vacancy,adjudicated_succession,,,C053;LEG-b9d4dcb53939,C053;POPULATION-REVIEW,michel_temer:0:64
service-C012-padilha-trabalho,person-2f002dc5bdc9,Eliseu Padilha,temer-trabalho,Trabalho,temer,2018-07-05,2018-07-10,vacancy_acting,true,Formal vacancy replacement following Yomura departure,2018-07-05,2018-07-09,inclusive historical last day; successor enters July 10,supported_date,,,C012,C012,C012
service-michel_temer-0-17,person-e1c3de3fc615,Carlos Higino Ribeiro de Alencar,temer-cgu,"Fiscalização, Transparência e Controladoria-Geral da União",temer,2016-05-30,2016-06-02,vacancy_acting,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2016-05-30,2016-06-01,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,supported_effective_or_last_service_date,,,C033;LEG-10ae0d5a66c3,C033;POPULATION-REVIEW,michel_temer:0:17
service-michel_temer-0-59,person-d35d6f9df7cc,Helton Yomura,temer-trabalho,Trabalho,temer,2017-12-29,2018-07-05,vacancy_acting_then_titular,true,Minister of State criterion; inherited qualifying office reviewed with OFF legal scope ledger,2018-01-01,2018-07-05,compiled stated tenure endpoints; daily close boundary adjudication except explicit administration/cutoff inclusive last day,adjudicated_source_boundary,,,AFF-009;LEG-03cf04d9b8ec,R06,michel_temer:0:59
