appointment_id,source_record_id,government_id,ministry,ministry_raw,ministry_status_type,person,person_raw,party,party_at_date,party_codes,party_candidates,party_resolution_method,appointment_type,role_classification,start,end,actual_start,actual_end,source_actual_end,spell_evidence_url,spell_evidence_publication_date,confidence,needs_review,coalition_period_ids,source_url,source_section,notes,source_snippet
dilma_rousseff:1:11,dilma_rousseff:1:11,dilma_2,Presidente do Banco Central do Brasil,Presidente do Banco Central do Brasil,orgao_status_ministerial,Alexandre Tombini,Alexandre Tombini,—,,,,no_party_code,permanent,minister,2015-01-01,2016-05-11,2015-01-01,,,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Dilma_Rousseff#Gabinete_de_ministros_do_segundo_mandato,Gabinete de ministros do segundo mandato,,Presidente do Banco Central do Brasil | Alexandre Tombini | — | 1º de janeiro de 2015 | —
jair_bolsonaro:0:60,jair_bolsonaro:0:60,bolsonaro,Ministério do Turismo,Ministério do Turismo,ministerio,Carlos Alberto Gomes de Brito,Carlos Alberto Gomes de Brito,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Turismo | Carlos Alberto Gomes de Brito | — | 31 de março de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:9,jair_bolsonaro:0:9,bolsonaro,"Ministério da Ciência, Tecnologia e Inovações","Ministério da Ciência, Tecnologia e Inovações",ministerio,Paulo César Alvim,Paulo César Alvim,—,,,,no_party_code,permanent,minister,2022-03-31,2022-12-31,2022-03-31,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,"Ministério da Ciência, Tecnologia e Inovações | Paulo César Alvim | — | 31 de março de 2022 | 1 de janeiro de 2023"
jair_bolsonaro:0:20,jair_bolsonaro:0:20,bolsonaro,Ministério da Defesa,Ministério da Defesa,ministerio,Paulo Sérgio Nogueira de Oliveira,Paulo Sérgio Nogueira de Oliveira,—,,,,no_party_code,permanent,minister,2022-04-01,2022-12-31,2022-04-01,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Defesa | Paulo Sérgio Nogueira de Oliveira | — | 1 de abril de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:62,jair_bolsonaro:0:62,bolsonaro,Ministério de Minas e Energia,Ministério de Minas e Energia,ministerio,Adolfo Sachsida,Adolfo Sachsida,,,,,no_party_code,permanent,minister,2022-05-11,2022-12-31,2022-05-11,2023-01-01,2023-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério de Minas e Energia | Adolfo Sachsida | --- | 11 de maio de 2022 | 1 de janeiro de 2023
jair_bolsonaro:0:11,jair_bolsonaro:0:11,bolsonaro,Ministério das Comunicações,Ministério das Comunicações,ministerio,Maria Estella Dantas,Maria Estella Dantas (interina),,,,,no_party_code,interim,interino,2022-12-21,2022-12-31,2022-12-21,2023-01-01,2023-01-01,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério das Comunicações | Maria Estella Dantas (interina) | 21 de dezembro de 2022 | 1 de janeiro de 2023
lula_2023_presente:2:52,lula_2023_presente:2:52,lula_3,Gabinete de Segurança Institucional,Gabinete de Segurança Institucional,orgao_status_ministerial,Gonçalves Dias,Gonçalves Dias,Sem partido/ SP,,,,no_party_code,permanent,minister,2023-01-01,2023-04-19,2023-01-01,2023-04-19,2023-04-19,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Gabinete de Segurança Institucional | Gonçalves Dias | Sem partido/ SP | 1.º de janeiro de 2023 | 19 de abril de 2023
lula_2023_presente:2:53,lula_2023_presente:2:53,lula_3,Gabinete de Segurança Institucional,Gabinete de Segurança Institucional,orgao_status_ministerial,Ricardo Cappelli,Ricardo Cappelli (interino),PSB / RJ,PSB,PSB,PSB,single_raw_party,interim,interino,2023-04-19,2023-05-04,2023-04-19,2023-05-04,2023-05-04,,,medium,False,2023.1,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Gabinete de Segurança Institucional | Ricardo Cappelli (interino) | PSB / RJ | 19 de abril de 2023 | 4 de maio de 2023
lula_2023_presente:2:45,lula_2023_presente:2:45,lula_3,Turismo,Turismo,ministerio,Daniela Carneiro,Daniela Carneiro,UNIÃO / RJ,UNIÃO,UNIÃO,UNIÃO,single_raw_party,permanent,minister,2023-01-01,2023-07-14,2023-01-01,2023-07-14,2023-07-14,,,high,False,2023.1,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Turismo | Daniela Carneiro | UNIÃO / RJ | 1.º de janeiro de 2023 | 14 de julho de 2023
lula_2023_presente:2:18,lula_2023_presente:2:18,lula_3,Esporte,Esporte,ministerio,Ana Moser,Ana Moser,Sem partido/ SC,,,,no_party_code,permanent,minister,2023-01-01,2023-09-06,2023-01-01,2023-09-06,2023-09-06,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Esporte | Ana Moser | Sem partido/ SC | 1.º de janeiro de 2023 | 6 de setembro de 2023
lula_2023_presente:2:35,lula_2023_presente:2:35,lula_3,Portos e Aeroportos,Portos e Aeroportos,ministerio,Márcio França,Márcio França,PSB / SP,PSB,PSB,PSB,single_raw_party,permanent,minister,2023-01-01,2023-09-06,2023-01-01,2023-09-06,2023-09-06,,,high,False,2023.1,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Portos e Aeroportos | Márcio França | PSB / SP | 1.º de janeiro de 2023 | 6 de setembro de 2023
lula_2023_presente:2:25,lula_2023_presente:2:25,lula_3,Justiça e Segurança Pública,Justiça e Segurança Pública,ministerio,Flávio Dino,Flávio Dino,PSB / MA,PSB,PSB,PSB,single_raw_party,permanent,minister,2023-01-01,2024-02-01,2023-01-01,2024-02-01,2024-02-01,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Justiça e Segurança Pública | Flávio Dino | PSB / MA | 1.º de janeiro de 2023 | 1.º de fevereiro de 2024
lula_2023_presente:2:13,lula_2023_presente:2:13,lula_3,Direitos Humanos e Cidadania,Direitos Humanos e Cidadania,ministerio,Silvio Almeida,Silvio Almeida,Sem partido/ SP,,,,no_party_code,permanent,minister,2023-01-01,2024-09-06,2023-01-01,2024-09-06,2024-09-06,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Direitos Humanos e Cidadania | Silvio Almeida | Sem partido/ SP | 1.º de janeiro de 2023 | 6 de setembro de 2024
lula_2023_presente:2:59,lula_2023_presente:2:59,lula_3,Secretaria de Comunicação Social,Secretaria de Comunicação Social,orgao_status_ministerial,Laércio Portela,Laércio Portela (interino),Sem partido/ PE,,,,no_party_code,interim,interino,2024-05-15,2024-09-10,2024-05-15,2024-09-10,2024-09-10,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Secretaria de Comunicação Social | Laércio Portela (interino) | Sem partido/ PE | 15 de maio de 2024 | 10 de setembro de 2024
lula_2023_presente:2:61,lula_2023_presente:2:61,lula_3,Secretaria Extraordinária da Presidência da República para Apoio à Reconstrução do Rio Grande do Sul,Secretaria Extraordinária da Presidência da República para Apoio à Reconstrução do Rio Grande do Sul,orgao_status_ministerial,Paulo Pimenta,Paulo Pimenta,PT / RS,PT,PT,PT,single_raw_party,permanent,minister,2024-05-15,2024-09-10,2024-05-15,2024-09-10,2024-09-10,,,high,False,2023.2,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Secretaria Extraordinária da Presidência da República para Apoio à Reconstrução do Rio Grande do Sul | Paulo Pimenta | PT / RS | 15 de maio de 2024 | 10 de setembro de 2024 (Secretaria extinta)
lula_2023_presente:2:14,lula_2023_presente:2:14,lula_3,Direitos Humanos e Cidadania,Direitos Humanos e Cidadania,ministerio,Esther Dweck,Esther Dweck,Sem partido/ RJ,,,,no_party_code,permanent,minister,2024-09-06,2024-09-27,2024-09-06,2024-09-27,2024-09-27,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Direitos Humanos e Cidadania | Esther Dweck | Sem partido/ RJ | 6 de setembro de 2024 | 27 de setembro de 2024
lula_2023_presente:2:58,lula_2023_presente:2:58,lula_3,Secretaria de Comunicação Social,Secretaria de Comunicação Social,orgao_status_ministerial,Paulo Pimenta,Paulo Pimenta,PT / RS,PT,PT,PT,single_raw_party,permanent,minister,2023-01-01,2025-01-08,2023-01-01,2025-01-08,2025-01-08,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Secretaria de Comunicação Social | Paulo Pimenta | PT / RS | 1.º de janeiro de 2023 | 8 de janeiro de 2025
lula_2023_presente:2:41,lula_2023_presente:2:41,lula_3,Saúde,Saúde,ministerio,Nísia Trindade,Nísia Trindade,Sem partido/ RJ,,,,no_party_code,permanent,minister,2023-01-01,2025-03-10,2023-01-01,2025-03-10,2025-03-10,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Saúde | Nísia Trindade | Sem partido/ RJ | 1.º de janeiro de 2023 | 10 de março de 2025
lula_2023_presente:2:62,lula_2023_presente:2:62,lula_3,Secretaria de Relações Institucionais,Secretaria de Relações Institucionais,orgao_status_ministerial,Alexandre Padilha,Alexandre Padilha,PT / SP,PT,PT,PT,single_raw_party,permanent,minister,2023-01-01,2025-03-10,2023-01-01,2025-03-10,2025-03-10,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Secretaria de Relações Institucionais | Alexandre Padilha | PT / SP | 1.º de janeiro de 2023 | 10 de março de 2025
lula_2023_presente:2:5,lula_2023_presente:2:5,lula_3,Comunicações,Comunicações,ministerio,Juscelino Filho,Juscelino Filho,UNIÃO / MA,UNIÃO,UNIÃO,UNIÃO,single_raw_party,permanent,minister,2023-01-01,2025-04-09,2023-01-01,2025-04-09,2025-04-09,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Comunicações | Juscelino Filho | UNIÃO / MA | 1.º de janeiro de 2023 | 9 de abril de 2025
lula_2023_presente:2:6,lula_2023_presente:2:6,lula_3,Comunicações,Comunicações,ministerio,Sônia Faustino Mendes,Sônia Faustino Mendes (interina),Sem partido,,,,no_party_code,interim,interino,2025-04-09,2025-04-24,2025-04-09,2025-04-24,2025-04-24,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Comunicações | Sônia Faustino Mendes (interina) | Sem partido | 9 de abril de 2025 | 24 de abril de 2025
lula_2023_presente:2:38,lula_2023_presente:2:38,lula_3,Previdência Social,Previdência Social,ministerio,Carlos Lupi,Carlos Lupi,PDT / RJ,PDT,PDT,PDT,single_raw_party,permanent,minister,2023-01-01,2025-05-02,2023-01-01,2025-05-02,2025-05-02,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Previdência Social | Carlos Lupi | PDT / RJ | 1.º de janeiro de 2023 | 2 de maio de 2025
lula_2023_presente:2:31,lula_2023_presente:2:31,lula_3,Mulheres,Mulheres,ministerio,Cida Gonçalves,Cida Gonçalves,PT / MS,PT,PT,PT,single_raw_party,permanent,minister,2023-01-01,2025-05-05,2023-01-01,2025-05-05,2025-05-05,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Mulheres | Cida Gonçalves | PT / MS | 1.º de janeiro de 2023 | 5 de maio de 2025
lula_2023_presente:2:56,lula_2023_presente:2:56,lula_3,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Márcio Macêdo,Márcio Macêdo,PT / SE,PT,PT,PT,single_raw_party,permanent,minister,2023-01-01,2025-10-29,2023-01-01,2025-10-29,2025-10-29,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Secretaria-Geral da Presidência da República | Márcio Macêdo | PT / SE | 1.º de janeiro de 2023 | 29 de outubro de 2025
lula_2023_presente:2:46,lula_2023_presente:2:46,lula_3,Turismo,Turismo,ministerio,Celso Sabino,Celso Sabino,UNIÃO / PA,UNIÃO,UNIÃO,UNIÃO,single_raw_party,permanent,minister,2023-08-03,2025-12-23,2023-08-03,2025-12-23,2025-12-23,,,high,False,"2023.1,2023.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Turismo | Celso Sabino | UNIÃO / PA | 3 de agosto de 2023 | 23 de dezembro de 2025
lula_2023_presente:2:26,lula_2023_presente:2:26,lula_3,Justiça e Segurança Pública,Justiça e Segurança Pública,ministerio,Ricardo Lewandowski,Ricardo Lewandowski,Sem partido/ RJ,,,,no_party_code,permanent,minister,2024-02-01,2026-01-09,2024-02-01,2026-01-09,2026-01-09,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Justiça e Segurança Pública | Ricardo Lewandowski | Sem partido/ RJ | 1.º de fevereiro de 2024 | 9 de janeiro de 2026
lula_2023_presente:2:27,lula_2023_presente:2:27,lula_3,Justiça e Segurança Pública,Justiça e Segurança Pública,ministerio,Manoel Carlos de Almeida Neto,Manoel Carlos de Almeida Neto (interino),Sem partido,,,,no_party_code,interim,interino,2026-01-09,2026-01-13,2026-01-09,2026-01-13,2026-01-13,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Justiça e Segurança Pública | Manoel Carlos de Almeida Neto (interino) | Sem partido | 9 de janeiro de 2026 | 13 de janeiro de 2026
lula_2023_presente:2:20,lula_2023_presente:2:20,lula_3,Fazenda,Fazenda,ministerio,Fernando Haddad,Fernando Haddad,PT / SP,PT,PT,PT,single_raw_party,permanent,minister,2023-01-01,2026-03-19,2023-01-01,2026-03-19,2026-03-19,,,high,False,"2023.1,2023.2,2025.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Lula_(2023%E2%80%93presente)#Lista_de_ministros,Lista de ministros,,Fazenda | Fernando Haddad | PT / SP | 1.º de janeiro de 2023 | 19 de março de 2026
