period,start_date,end_date,start_inclusive,end_exclusive,minister,office,person_id,canonical_party_at_date,affiliation_state,composition_status,service_id,affiliation_id,witness_id,evidence_ids,decision_ids,notes,data_version,release_metadata_sha256
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Antonio Carlos Rodrigues,Ministério dos Transportes,person-38f714851a92,PL,PARTY,primary_adjudicated,service-dilma_rousseff-1-74,affiliation-c6da526a7bf3,a78a62a7827e6f768a96,LEG-650019f21afb,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Gilberto Occhi,Ministério da Integração Nacional,person-57a1c7594de5,PP,PARTY,primary_adjudicated,service-dilma_rousseff-1-49,affiliation-eb8404d6b3ec,1c6c5115e7406d8faa0a,LEG-3df9b9d5037a,PERSON-CONTINUITY-REVIEW;R03,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,George Hilton,Ministério do Esporte,person-36c135f51965,PROS,PARTY,primary_adjudicated,service-dilma_rousseff-1-43,affiliation-634e3f7dfa5f,ee7a344870687eda85b2,AFF-001;LEG-16d934587913,PERSON-CONTINUITY-REVIEW;R02,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Gilberto Kassab,Ministério das Cidades,person-0c933c9fd291,PSD,PARTY,primary_adjudicated,service-dilma_rousseff-1-19,affiliation-39707084a306,97bcd64f1d402c165c76,LEG-79221ce8a4c6,PERSON-CONTINUITY-REVIEW;R04,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Juca Ferreira,Ministério da Cultura,person-e97a73d54d22,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-28,affiliation-7dc2db2ea744,055ec0ce8908e0e47c00,LEG-e0ac31b0f981,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Jaques Wagner,Gabinete Pessoal,person-9e9d2c2a173e,PT,PARTY,primary_adjudicated,service-0756ddce3efb,affiliation-8965b608fad5,19e1d1bc9b704bd35cd9,OFF-008;OFF-009,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Aloizio Mercadante,Ministério da Educação,person-052252ad8b69,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-42,affiliation-ef1c2f93359e,27d8e514fd696e71851d,ATLAS-506;C024;LEG-85841e849f8e,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Miguel Rossetto,Ministério do Trabalho e Emprego,person-3b1d01f95a61,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-73,affiliation-c877e5cc140e,4d8fdd91e2b3ed53fdb3,ATLAS-508;C024;LEG-8670a70acb8c,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Ricardo Berzoini,Secretaria de Governo,person-15675a9ecd53,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-71,affiliation-4b873e91cdd8,551ace3ce17791cd3791,ATLAS-542;LEG-fc4f25515b67,OFF-005;OFF-006;OFF-007;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Eva Chiavon,Casa Civil,person-884dd07ee0fc,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-15,affiliation-d8954b97c63c,6b2178c35dcef28bcaab,C031;C055;LEG-f7165c075478,C031;C055;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Edinho Silva,Secretaria de Comunicação Social,person-9fe6d70bf384,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-22,affiliation-0a61bf84ff67,6eba94851f0f8c237d71,LEG-89bba1651520,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Tereza Campello,Ministério do Desenvolvimento Social e Combate à Fome,person-06d7d8eceb28,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-35,affiliation-e4422f7ef01f,97f299ace7904db97410,LEG-af4dca441a45,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Patrus Ananias,Ministério do Desenvolvimento Agrário,person-90757367fdcf,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-31,affiliation-893e7cb6ee58,cc6d7ddede074c1ba962,LEG-9fb226a0f1d8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,José Eduardo Cardozo,Advocacia-Geral da União,person-ca40dc0291e1,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-2,affiliation-53f836355175,eaebb734dba713326ffb,LEG-6eb6d5643016,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-18,2016-03-27,2016-03-18,2016-03-28,Armando Monteiro,"Ministério do Desenvolvimento, Indústria e Comércio Exterior",person-6e762df38945,PTB,PARTY,primary_adjudicated,service-dilma_rousseff-1-34,affiliation-94a20845e40f,770643e298d6544f059b,ATLAS-513;LEG-ba4b75fca9f5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Helder Barbalho,Secretaria Nacional dos Portos,person-69c3d0fe4619,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-63,affiliation-0b6f459ac1e7,22df4ef676e01f8e6c7f,ATLAS-547;C009;C024;LEG-ed798dddc06b,C009;C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Kátia Abreu,"Ministério da Agricultura, Pecuária e Abastecimento",person-5139ef661a7d,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-3,affiliation-17b5cdf8e9ca,711b0a2966531fb633e0,LEG-bbe559c76692,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Eduardo Braga,Ministério de Minas e Energia,person-86b811c075f6,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-56,affiliation-71a21ce067a9,7c1b69ba930c62309a5b,C009;LEG-328a5753236c,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Mauro Lopes,Secretaria de Aviação Civil,person-4b3c84ef1e38,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-9,affiliation-2e5a9f3d642a,862e0822c703f1af836a,LEG-90f1b4fb4472,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Celso Pansera,"Ministério da Ciência, Tecnologia e Inovação",person-4a62f5bd6174,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-17,affiliation-30697884737b,aea3615080166aefeed6,ATLAS-524;C024;LEG-c63d31861f21,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Marcelo Castro,Ministério da Saúde,person-3d3adfcdf05f,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-69,affiliation-d578fe137ca4,d91c477f4825a9bd6a0d,ATLAS-510;C024;LEG-575314f66abd,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Aldo Rebelo,Ministério da Defesa,person-d1c3d895582d,PCdoB,PARTY,primary_adjudicated,service-dilma_rousseff-1-30,affiliation-2695219a6106,e7df6929f3c0b29081cd,C024;C032;LEG-bada6905fc7f,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,André Figueiredo,Ministério das Comunicações,person-d4b727e131c9,PDT,PARTY,primary_adjudicated,service-dilma_rousseff-1-24,affiliation-80b6aeb3505e,6306d07acb3e92e306bd,ATLAS-520;C024;LEG-86c922df0c71,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Antonio Carlos Rodrigues,Ministério dos Transportes,person-38f714851a92,PL,PARTY,primary_adjudicated,service-dilma_rousseff-1-74,affiliation-c6da526a7bf3,57e34611e9858d22aae8,LEG-650019f21afb,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Gilberto Occhi,Ministério da Integração Nacional,person-57a1c7594de5,PP,PARTY,primary_adjudicated,service-dilma_rousseff-1-49,affiliation-eb8404d6b3ec,0b0130449b26be68d686,LEG-3df9b9d5037a,PERSON-CONTINUITY-REVIEW;R03,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,George Hilton,Ministério do Esporte,person-36c135f51965,PROS,PARTY,primary_adjudicated,service-dilma_rousseff-1-43,affiliation-634e3f7dfa5f,bd03c4bc599d56f745cc,AFF-001;LEG-16d934587913,PERSON-CONTINUITY-REVIEW;R02,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Gilberto Kassab,Ministério das Cidades,person-0c933c9fd291,PSD,PARTY,primary_adjudicated,service-dilma_rousseff-1-19,affiliation-39707084a306,aa30fb5171da91a7c9be,LEG-79221ce8a4c6,PERSON-CONTINUITY-REVIEW;R04,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Edinho Silva,Secretaria de Comunicação Social,person-9fe6d70bf384,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-22,affiliation-0a61bf84ff67,233250c157b8fa67560b,LEG-89bba1651520,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Miguel Rossetto,Ministério do Trabalho e Emprego,person-3b1d01f95a61,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-73,affiliation-c877e5cc140e,560391b001f3dfb606ba,ATLAS-508;C024;LEG-8670a70acb8c,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Juca Ferreira,Ministério da Cultura,person-e97a73d54d22,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-28,affiliation-7dc2db2ea744,58a133c8bb59351682d6,LEG-e0ac31b0f981,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Tereza Campello,Ministério do Desenvolvimento Social e Combate à Fome,person-06d7d8eceb28,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-35,affiliation-e4422f7ef01f,5b84cc4b60d99705ddf8,LEG-af4dca441a45,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Patrus Ananias,Ministério do Desenvolvimento Agrário,person-90757367fdcf,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-31,affiliation-893e7cb6ee58,71bfa4c11424fccdc6da,LEG-9fb226a0f1d8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Jaques Wagner,Gabinete Pessoal,person-9e9d2c2a173e,PT,PARTY,primary_adjudicated,service-0756ddce3efb,affiliation-8965b608fad5,753b1b9fae42f1a46772,OFF-008;OFF-009,OFFICE-ADJUDICATION;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Aloizio Mercadante,Ministério da Educação,person-052252ad8b69,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-42,affiliation-ef1c2f93359e,93c08c2045edf5fc7602,ATLAS-506;C024;LEG-85841e849f8e,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Eva Chiavon,Casa Civil,person-884dd07ee0fc,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-15,affiliation-d8954b97c63c,ba71dd1def5cc7e6c03b,C031;C055;LEG-f7165c075478,C031;C055;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,José Eduardo Cardozo,Advocacia-Geral da União,person-ca40dc0291e1,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-2,affiliation-53f836355175,c45d7604ac36498d9e3d,LEG-6eb6d5643016,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Ricardo Berzoini,Secretaria de Governo,person-15675a9ecd53,PT,PARTY,primary_adjudicated,service-dilma_rousseff-1-71,affiliation-4b873e91cdd8,d4376b4d5c4b498ba4b0,ATLAS-542;LEG-fc4f25515b67,OFF-005;OFF-006;OFF-007;PERSON-CONTINUITY-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-18,2016-03-28,2016-03-30,2016-03-28,2016-03-31,Armando Monteiro,"Ministério do Desenvolvimento, Indústria e Comércio Exterior",person-6e762df38945,PTB,PARTY,primary_adjudicated,service-dilma_rousseff-1-34,affiliation-94a20845e40f,3c78dfa1a3d6e8c4ccaa,ATLAS-513;LEG-ba4b75fca9f5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Eduardo Braga,Ministério de Minas e Energia,person-86b811c075f6,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-56,affiliation-7560fcd88f19,1e63b4dda5f28fbc64a5,ATLAS-515;C009;LEG-328a5753236c,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Marcelo Castro,Ministério da Saúde,person-3d3adfcdf05f,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-69,affiliation-6ad626a70e58,1e6ed006d0e15e64be9b,ATLAS-511;C024;LEG-575314f66abd,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Mauro Lopes,Secretaria de Aviação Civil,person-4b3c84ef1e38,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-9,affiliation-4489ca399bcf,2a636593becb832b2822,ATLAS-553;LEG-90f1b4fb4472,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Kátia Abreu,"Ministério da Agricultura, Pecuária e Abastecimento",person-5139ef661a7d,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-3,affiliation-54b3f6457e04,3f9bcb3a7db0fdaa0d6c,ATLAS-503;LEG-bbe559c76692,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Celso Pansera,"Ministério da Ciência, Tecnologia e Inovação",person-4a62f5bd6174,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-17,affiliation-6d9fedcf0916,87c76980b940a3a5f69f,ATLAS-525;C024;LEG-c63d31861f21,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
dilma_2-2016-03-31,2016-03-31,2016-04-13,2016-03-31,2016-04-14,Helder Barbalho,Secretaria Nacional dos Portos,person-69c3d0fe4619,MDB,PARTY,primary_adjudicated,service-dilma_rousseff-1-63,affiliation-002a4a3e3ac6,e6668693a2b5dd16629b,ATLAS-548;C009;C024;LEG-ed798dddc06b,C009;C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW,Dated contemporaneous affiliation witness; end_date is compatibility inclusive display.,2026-03-19-history-v6-onyx-candidate,750591b888bd7ca6d1bf8b22239f4927fb44579dd36dc9b2d6fea8dcbdda8a8f
